Elapsed Time (ms),Coarse Encoder Counts (6B),Coarse Degree,Fine Encoder Counts (6B),Fine Degree,Index Angle,Coarse Encoder Commands (4B),Fine Encoder Commands (4B)
8632,0524AA,23.34252077562327,FFAD9D,23.1712646484375,-0.0,1979,2
8633,0529F2,23.436149584487534,FFAD48,23.2646484375,-0.0,1979,2
8634,052F3A,23.5297783933518,FFACF0,23.361328125,-0.0,1979,2
8635,053482,23.623407202216065,FFAC9A,23.455810546875,-0.0,1979,2
8636,053A73,23.728739612188367,FFAC43,23.551391601562496,-0.0,1979,2
8637,053FBB,23.822368421052634,FFABE9,23.650268554687496,-0.0,1979,2
8638,054503,23.915997229916897,FFAB92,23.745849609375,-0.0,1979,2
8639,054A4B,24.009626038781164,FFAB3B,23.8414306640625,-0.0,1979,2
8640,054F93,24.10325484764543,FFAAE4,23.937011718750004,-0.0,1979,2
8641,055584,24.20858725761773,FFAA8D,24.0325927734375,-0.0,1979,2
8642,055ACC,24.302216066481996,FFAA36,24.128173828124996,-0.0,1979,2
8643,056014,24.39584487534626,FFA9E0,24.222656250000004,-0.0,1979,2
8644,05655C,24.489473684210527,FFA989,24.3182373046875,-0.0,1979,2
8645,056B4D,24.59480609418283,FFA931,24.414916992187504,-0.0,1979,2
8646,057095,24.688434903047092,FFA8DA,24.510498046875,-0.0,1979,2
8647,0575DD,24.78206371191136,FFA884,24.60498046875,-0.0,1979,2
8648,057B25,24.875692520775623,FFA82C,24.70166015625,-0.0,1979,2
8649,05806D,24.96932132963989,FFA7D7,24.7950439453125,-0.0,1979,2
8650,0585B5,25.062950138504156,FFA77F,24.891723632812496,-0.0,1979,2
8651,058AFD,25.15657894736842,FFA728,24.9873046875,-0.0,1979,2
8652,0590EE,25.261911357340722,FFA6D0,25.083984374999996,-0.0,1979,2
8653,059636,25.355540166204985,FFA678,25.1806640625,-0.0,1979,2
8654,059B7E,25.449168975069252,FFA622,25.275146484375,-0.0,1979,2
8655,05A0C6,25.54279778393352,FFA5CB,25.370727539062504,-0.0,1979,2
8656,05A60E,25.636426592797783,FFA575,25.4652099609375,-0.0,1979,2
8657,05AB56,25.73005540166205,FFA51E,25.560791015625,-0.0,1979,2
8658,05B147,25.835387811634348,FFA4C8,25.655273437499996,-0.0,1979,2
8659,05B68F,25.929016620498615,FFA46F,25.7530517578125,-0.0,1979,2
8660,05BBD7,26.022645429362882,FFA417,25.8497314453125,-0.0,1979,2
8661,05C11F,26.116274238227145,FFA3C0,25.9453125,-0.0,1979,2
8662,05C667,26.209903047091412,FFA36A,26.039794921874996,-0.0,1979,2
8663,05CC58,26.315235457063714,FFA314,26.134277343750004,-0.0,1979,2
8664,05D1A0,26.408864265927978,FFA2BD,26.2298583984375,-0.0,1979,2
8665,05D6E8,26.502493074792245,FFA267,26.3243408203125,-0.0,1979,2
8666,05DC30,26.596121883656508,FFA20F,26.4210205078125,-0.0,1979,2
8667,05E178,26.689750692520775,FFA1B9,26.5155029296875,-0.0,1979,2
8668,05E6C0,26.783379501385042,FFA162,26.611083984374996,-0.0,1979,2
8669,05EC08,26.877008310249305,FFA10B,26.7066650390625,-0.0,1979,2
8670,05F1F9,26.982340720221607,FFA0B5,26.8011474609375,-0.0,1979,2
8671,05F741,27.07596952908587,FFA05D,26.897827148437504,-0.0,1979,2
8672,05FC89,27.169598337950138,FFA007,26.9923095703125,-0.0,1979,2
8673,0601D1,27.263227146814405,FF9FB0,27.087890625,-0.0,1979,2
8674,060719,27.356855955678668,FF9F5A,27.182373046874996,-0.0,1979,2
8675,060D0A,27.46218836565097,FF9F02,27.279052734375,-0.0,1979,2
8676,061252,27.555817174515234,FF9EAB,27.374633789062496,-0.0,1979,2
8677,06179A,27.6494459833795,FF9E55,27.469116210937504,-0.0,1979,2
8678,061CE2,27.743074792243767,FF9DFD,27.5657958984375,-0.0,1979,2
8679,0622D3,27.848407202216066,FF9DA6,27.661376953125004,-0.0,1979,2
8680,06281B,27.942036011080333,FF9D4E,27.758056640625,-0.0,1979,2
8681,062D63,28.0356648199446,FF9CF8,27.852539062499996,-0.0,1979,2
8682,0632AB,28.129293628808863,FF9C9F,27.9503173828125,-0.0,1979,2
8683,0637F3,28.22292243767313,FF9C49,28.044799804687496,-0.0,1979,2
8684,063D3B,28.316551246537394,FF9BF4,28.138183593749996,-0.0,1979,2
8685,064283,28.41018005540166,FF9B9D,28.2337646484375,-0.0,1979,2
8686,064874,28.515512465373963,FF9B47,28.3282470703125,-0.0,1979,2
8687,064DBC,28.609141274238226,FF9AF0,28.423828124999996,-0.0,1979,2
8688,065304,28.702770083102493,FF9A99,28.5194091796875,-0.0,1979,2
8689,06584C,28.796398891966756,FF9A40,28.617187500000004,-0.0,1979,2
8690,065D94,28.890027700831023,FF99E9,28.7127685546875,-0.0,1979,2
8691,066385,28.995360110803325,FF9992,28.808349609374996,-0.0,1979,2
8692,0668CD,29.08898891966759,FF993B,28.9039306640625,-0.0,1979,2
8693,066E15,29.182617728531856,FF98E5,28.9984130859375,-0.0,1979,2
8694,06735D,29.27624653739612,FF988C,29.09619140625,-0.0,1979,2
8695,06794E,29.38157894736842,FF9834,29.192871093749996,-0.0,1979,2
8696,067E96,29.475207756232688,FF97DB,29.2906494140625,-0.0,1979,2
8697,0683DE,29.56883656509695,FF9786,29.384033203125,-0.0,1979,2
8698,068926,29.66246537396122,FF972F,29.479614257812504,-0.0,1979,2
8699,068E6E,29.756094182825485,FF96D9,29.5740966796875,-0.0,1979,2
8700,0693B6,29.84972299168975,FF9682,29.669677734375,-0.0,1979,2
8701,0699A7,29.95505540166205,FF962A,29.766357421875,-0.0,1979,2
8702,069EEF,30.048684210526314,FF95D3,29.8619384765625,-0.0,1979,2
8703,06A437,30.14231301939058,FF957B,29.9586181640625,-0.0,1979,2
8704,06A97F,30.235941828254848,FF9523,30.055297851562496,-0.0,1979,2
8705,06AEC7,30.32957063711911,FF94CB,30.1519775390625,-0.0,1979,2
8706,06B40F,30.423199445983382,FF9474,30.247558593749996,-0.0,1979,2
8707,06BA00,30.528531855955677,FF941D,30.3431396484375,-0.0,1979,2
8708,06BF48,30.622160664819944,FF93C6,30.438720703125,-0.0,1979,2
8709,06C490,30.71578947368421,FF936F,30.534301757812504,-0.0,1979,2
8710,06CA81,30.82112188365651,FF9318,30.6298828125,-0.0,1979,2
8711,06CFC9,30.914750692520776,FF92C0,30.726562500000004,-0.0,1979,2
8712,06D511,31.00837950138504,FF9268,30.8232421875,-0.0,1979,2
8713,06DA59,31.102008310249307,FF9211,30.918823242187504,-0.0,1979,2
8714,06DFA1,31.195637119113574,FF91B8,31.016601562499996,-0.0,1979,2
8715,06E4E9,31.289265927977837,FF9161,31.1121826171875,-0.0,1979,2
8716,06EADA,31.39459833795014,FF910A,31.207763671875,-0.0,1979,2
8717,06F022,31.488227146814403,FF90B3,31.303344726562504,-0.0,1979,2
8718,06F56A,31.58185595567867,FF905B,31.4000244140625,-0.0,1979,2
8719,06FAB2,31.675484764542936,FF9003,31.4967041015625,-0.0,1979,2
8720,06FFFA,31.7691135734072,FF8FAC,31.59228515625,-0.0,1979,2
8721,070542,31.862742382271467,FF8F54,31.68896484375,-0.0,1979,2
8722,070B33,31.96807479224377,FF8EFE,31.783447265625,-0.0,1979,2
8723,07107B,32.061703601108036,FF8EA6,31.880126953125004,-0.0,1979,2
8724,0715C3,32.1553324099723,FF8E4F,31.9757080078125,-0.0,1979,2
8725,071B0B,32.24896121883656,FF8DF7,32.0723876953125,-0.0,1979,2
8726,072053,32.34259002770083,FF8D9E,32.170166015625,-0.0,1979,2
8727,072644,32.447922437673135,FF8D47,32.2657470703125,-0.0,1979,2
8728,072B8C,32.541551246537395,FF8CEF,32.3624267578125,-0.0,1979,2
8729,0730D4,32.63518005540166,FF8C99,32.4569091796875,-0.0,1979,2
8730,07361C,32.72880886426593,FF8C43,32.5513916015625,-0.0,1979,2
8731,073B64,32.822437673130196,FF8BEC,32.64697265625,-0.0,1979,2
8732,074155,32.927770083102494,FF8B94,32.74365234375,-0.0,1979,2
8733,07469D,33.021398891966754,FF8B3C,32.84033203125,-0.0,1979,2
8734,074BE5,33.11502770083103,FF8AE4,32.93701171875,-0.0,1979,2
8735,07512D,33.20865650969529,FF8A8B,33.0347900390625,-0.0,1979,2
8736,075675,33.302285318559555,FF8A34,33.13037109375,-0.0,1979,2
8737,075BBD,33.39591412742382,FF89DD,33.2259521484375,-0.0,1979,2
8738,0761AE,33.50124653739612,FF8986,33.321533203125,-0.0,1979,2
8739,0766F6,33.59487534626039,FF892F,33.4171142578125,-0.0,1979,2
8740,076C3E,33.688504155124654,FF88D8,33.5126953125,-0.0,1979,2
8741,077186,33.78213296398892,FF8881,33.6082763671875,-0.0,1979,2
8742,0776CE,33.87576177285319,FF882A,33.703857421875,-0.0,1979,2
8743,077C16,33.96939058171745,FF87D2,33.800537109375,-0.0,1979,2
8744,07815E,34.063019390581715,FF877A,33.897216796875,-0.0,1979,2
8745,07874F,34.16835180055402,FF8724,33.99169921875,-0.0,1979,2
8746,078C97,34.26198060941828,FF86CE,34.086181640625,-0.0,1979,2
8747,0791DF,34.35560941828255,FF8678,34.1806640625,-0.0,1979,2
8748,079727,34.449238227146814,FF8620,34.27734375,-0.0,1979,2
8749,079C6F,34.54286703601108,FF85C9,34.3729248046875,-0.0,1979,2
8750,07A1B7,34.63649584487535,FF8570,34.470703125,-0.0,1979,2
8751,07A6FF,34.73012465373961,FF8519,34.5662841796875,-0.0,1979,2
8752,07ACF0,34.835457063711914,FF84C2,34.661865234375,-0.0,1979,2
8753,07B238,34.929085872576174,FF846A,34.758544921875,-0.0,1979,2
8754,07B780,35.02271468144044,FF8415,34.8519287109375,-0.0,1979,2
8755,07BCC8,35.11634349030471,FF83BD,34.9486083984375,-0.0,1979,2
8756,07C210,35.209972299168975,FF8366,35.044189453125,-0.0,1979,2
8757,07C758,35.30360110803324,FF830F,35.1397705078125,-0.0,1979,2
8758,07CD49,35.40893351800554,FF82B8,35.2353515625,-0.0,1979,2
8759,07D291,35.50256232686981,FF8261,35.3309326171875,-0.0,1979,2
8760,07D7D9,35.596191135734074,FF820B,35.4254150390625,-0.0,1979,2
8761,07DD21,35.689819944598334,FF81B4,35.52099609375,-0.0,1979,2
8762,07E269,35.7834487534626,FF815C,35.61767578125,-0.0,1979,2
8763,07E7B1,35.877077562326875,FF8105,35.7132568359375,-0.0,1979,2
8764,07ECF9,35.970706371191135,FF80AE,35.808837890625,-0.0,1979,2
8765,07F241,36.0643351800554,FF8057,35.9044189453125,-0.0,1979,2
8766,07F789,36.15796398891967,FF8001,35.9989013671875,-0.0,1979,2
8767,07FD7A,36.26329639889197,FF7FAA,36.094482421875,-0.0,1979,2
8768,0802C2,36.356925207756234,FF7F54,36.18896484375,-0.0,1979,2
8769,08080A,36.450554016620494,FF7EFC,36.28564453125,-0.0,1979,2
8770,080D52,36.54418282548477,FF7EA4,36.38232421875,-0.0,1979,2
8771,08129A,36.637811634349035,FF7E4C,36.47900390625,-0.0,1979,2
8772,08188B,36.743144044321326,FF7DF5,36.5745849609375,-0.0,1979,2
8773,081DD3,36.8367728531856,FF7DA0,36.66796875,-0.0,1979,2
8774,08231B,36.93040166204986,FF7D48,36.7646484375,-0.0,1979,2
8775,082863,37.02403047091413,FF7CF2,36.859130859375,-0.0,1979,2
8776,082DAB,37.117659279778394,FF7C9A,36.955810546875,-0.0,1979,2
8777,0832F3,37.21128808864266,FF7C41,37.0535888671875,-0.0,1979,2
8778,08383B,37.30491689750693,FF7BE9,37.1502685546875,-0.0,1979,2
8779,083D83,37.39854570637119,FF7B93,37.2447509765625,-0.0,1979,2
8780,084374,37.50387811634349,FF7B3F,37.3370361328125,-0.0,1979,2
8781,0848BC,37.59750692520776,FF7AE9,37.4315185546875,-0.0,1979,2
8782,084E04,37.69113573407202,FF7A93,37.5260009765625,-0.0,1979,2
8783,08534C,37.78476454293629,FF7A3B,37.6226806640625,-0.0,1979,2
8784,085894,37.878393351800554,FF79E3,37.7193603515625,-0.0,1979,2
8785,085DDC,37.97202216066482,FF7989,37.8182373046875,-0.0,1979,2
8786,086324,38.06565096952909,FF7932,37.913818359375,-0.0,1979,2
8787,086915,38.170983379501386,FF78DC,38.00830078125,-0.0,1979,2
8788,086E5D,38.26461218836565,FF7886,38.102783203125,-0.0,1979,2
8789,0873A5,38.35824099722992,FF7830,38.197265625,-0.0,1979,2
8790,0878ED,38.45186980609418,FF77D9,38.2928466796875,-0.0,1979,2
8791,087E35,38.54549861495845,FF7781,38.3895263671875,-0.0,1979,2
8792,08837D,38.639127423822714,FF7728,38.4873046875,-0.0,1979,2
8793,08896E,38.74445983379501,FF76D1,38.5828857421875,-0.0,1979,2
8794,088EB6,38.83808864265928,FF767A,38.678466796875,-0.0,1979,2
8795,0893FE,38.93171745152355,FF7623,38.7740478515625,-0.0,1979,2
8796,089946,39.02534626038781,FF75CC,38.86962890625,-0.0,1979,2
8797,089E8E,39.11897506925207,FF7576,38.964111328125,-0.0,1979,2
8798,08A3D6,39.21260387811634,FF751F,39.0596923828125,-0.0,1979,2
8799,08A91E,39.306232686980614,FF74C8,39.1552734375,-0.0,1979,2
8800,08AF0F,39.411565096952906,FF7471,39.2508544921875,-0.0,1979,2
8801,08B457,39.50519390581717,FF7418,39.3486328125,-0.0,1979,2
8802,08B99F,39.59882271468144,FF73C1,39.4442138671875,-0.0,1979,2
8803,08BEE7,39.69245152354571,FF736A,39.539794921875,-0.0,1979,2
8804,08C42F,39.78608033240997,FF7312,39.636474609375,-0.0,1979,2
8805,08C977,39.87970914127423,FF72BC,39.73095703125,-0.0,1979,2
8806,08CF68,39.98504155124654,FF7266,39.825439453125,-0.0,1979,2
8807,08D4B0,40.078670360110806,FF720F,39.9210205078125,-0.0,1979,2
8808,08D9F8,40.172299168975066,FF71B7,40.0177001953125,-0.0,1979,2
8809,08DF40,40.26592797783934,FF715F,40.1143798828125,-0.0,1979,2
8810,08E488,40.3595567867036,FF7107,40.2110595703125,-0.0,1979,2
8811,08E9D0,40.45318559556787,FF70AF,40.3077392578125,-0.0,1979,2
8811,08EFC1,40.558518005540165,FF7059,40.4022216796875,-0.0,1979,2
8812,08F509,40.65214681440443,FF7003,40.4967041015625,-0.0,1979,2
8813,08FA51,40.7457756232687,FF6FAE,40.590087890625,-0.0,1979,2
8814,08FF99,40.83940443213296,FF6F56,40.686767578125,-0.0,1979,2
8815,0904E1,40.93303324099723,FF6EFF,40.7823486328125,-0.0,1979,2
8816,090A29,41.0266620498615,FF6EA6,40.880126953125,-0.0,1979,2
8817,09101A,41.13199445983379,FF6E4E,40.976806640625,-0.0,1979,2
8818,091562,41.22562326869806,FF6DF7,41.0723876953125,-0.0,1979,2
8819,091AAA,41.319252077562325,FF6DA1,41.1668701171875,-0.0,1979,2
8820,091FF2,41.41288088642659,FF6D4B,41.2613525390625,-0.0,1979,2
8821,09253A,41.50650969529086,FF6CF4,41.35693359375,-0.0,1979,2
8822,092A82,41.600138504155126,FF6C9E,41.451416015625,-0.0,1979,2
8823,093073,41.705470914127424,FF6C45,41.5491943359375,-0.0,1979,2
8824,0935BB,41.79909972299169,FF6BEE,41.644775390625,-0.0,1979,2
8825,093B03,41.89272853185596,FF6B97,41.7403564453125,-0.0,1979,2
8826,09404B,41.986357340720225,FF6B40,41.8359375,-0.0,1979,2
8827,094593,42.079986149584485,FF6AEA,41.930419921875,-0.0,1979,2
8828,094ADB,42.17361495844875,FF6A93,42.0260009765625,-0.0,1979,2
8829,095023,42.26724376731302,FF6A3C,42.12158203125,-0.0,1979,2
8830,095614,42.37257617728532,FF69E4,42.21826171875,-0.0,1979,2
8831,095B5C,42.466204986149584,FF698D,42.3138427734375,-0.0,1979,2
8832,0960A4,42.55983379501385,FF6936,42.409423828125,-0.0,1979,2
8833,0965EC,42.65346260387812,FF68E0,42.50390625,-0.0,1979,2
8834,096BDD,42.75879501385042,FF688A,42.598388671875,-0.0,1979,2
8835,097125,42.852423822714684,FF6833,42.6939697265625,-0.0,1979,2
8836,09766D,42.94605263157895,FF67DC,42.78955078125,-0.0,1979,2
8837,097BB5,43.03968144044321,FF6784,42.88623046875,-0.0,1979,2
8838,0980FD,43.13331024930748,FF672C,42.98291015625,-0.0,1979,2
8839,098645,43.226939058171745,FF66D6,43.077392578125,-0.0,1979,2
8840,098B8D,43.32056786703601,FF667F,43.1729736328125,-0.0,1979,2
8841,09917E,43.42590027700831,FF6628,43.2685546875,-0.0,1979,2
8842,0996C6,43.51952908587258,FF65D1,43.3641357421875,-0.0,1979,2
8843,099C0E,43.613157894736844,FF657A,43.459716796875,-0.0,1979,2
8844,09A156,43.70678670360111,FF6523,43.5552978515625,-0.0,1979,2
8845,09A69E,43.80041551246537,FF64CD,43.6497802734375,-0.0,1979,2
8846,09ABE6,43.89404432132964,FF6476,43.745361328125,-0.0,1979,2
8847,09B1D7,43.99937673130194,FF6421,43.8387451171875,-0.0,1979,2
8848,09B71F,44.0930055401662,FF63CA,43.934326171875,-0.0,1979,2
8849,09BC67,44.18663434903047,FF6373,44.0299072265625,-0.0,1979,2
8850,09C1AF,44.28026315789474,FF631B,44.1265869140625,-0.0,1979,2
8851,09C6F7,44.373891966759004,FF62C2,44.224365234375,-0.0,1979,2
8852,09CC3F,44.46752077562327,FF626B,44.3199462890625,-0.0,1979,2
8853,09D230,44.57285318559557,FF6215,44.4144287109375,-0.0,1979,2
8854,09D778,44.666481994459836,FF61C0,44.5078125,-0.0,1979,2
8855,09DCC0,44.760110803324096,FF6169,44.6033935546875,-0.0,1979,2
8856,09E208,44.85373961218836,FF6112,44.698974609375,-0.0,1979,2
8857,09E750,44.94736842105263,FF60B9,44.7967529296875,-0.0,1979,2
8858,09EC98,45.0409972299169,FF6061,44.8934326171875,-0.0,1979,2
8859,09F1E0,45.134626038781164,FF6009,44.9901123046875,-0.0,1979,2
8860,09F728,45.22825484764543,FF5FB3,45.0845947265625,-0.0,1979,2
8861,09FD19,45.33358725761773,FF5F5D,45.1790771484375,-0.0,1979,2
8862,0A0261,45.427216066481996,FF5F07,45.27355957031249,-0.0,1979,2
8863,0A07A9,45.52084487534626,FF5EB0,45.36914062500001,-0.0,1979,2
8864,0A0CF1,45.61447368421052,FF5E5A,45.463623046875,-0.0,1979,2
8865,0A12E2,45.71980609418283,FF5E04,45.55810546875,-0.0,1979,2
8866,0A182A,45.813434903047096,FF5DAC,45.65478515625001,-0.0,1979,2
8867,0A1D72,45.907063711911356,FF5D55,45.7503662109375,-0.0,1979,2
8868,0A22BA,46.00069252077562,FF5CFE,45.845947265625,-0.0,1979,2
8869,0A2802,46.09432132963989,FF5CA7,45.9415283203125,-0.0,1979,2
8870,0A2DF3,46.19965373961219,FF5C50,46.03710937499999,-0.0,1979,2
8871,0A333B,46.293282548476455,FF5BF8,46.1337890625,-0.0,1979,2
8872,0A3883,46.38691135734072,FF5BA1,46.22937011718749,-0.0,1979,2
8873,0A3DCB,46.48054016620499,FF5B49,46.3260498046875,-0.0,1979,2
8874,0A4313,46.574168975069256,FF5AF2,46.42163085937499,-0.0,1979,2
8875,0A4904,46.679501385041554,FF5A9C,46.51611328125,-0.0,1979,2
8876,0A4E4C,46.77313019390582,FF5A45,46.6116943359375,-0.0,1979,2
8877,0A5394,46.86675900277008,FF59EE,46.70727539062499,-0.0,1979,2
8878,0A58DC,46.96038781163435,FF5997,46.80285644531251,-0.0,1979,2
8879,0A5E24,47.054016620498615,FF5941,46.8973388671875,-0.0,1979,2
8880,0A6415,47.15934903047091,FF58EB,46.9918212890625,-0.0,1979,2
8881,0A695D,47.25297783933518,FF5893,47.08850097656251,-0.0,1979,2
8882,0A6EA5,47.34660664819945,FF583C,47.18408203125,-0.0,1979,2
8883,0A73ED,47.440235457063714,FF57E5,47.2796630859375,-0.0,1979,2
8884,0A7935,47.53386426592798,FF578D,47.3763427734375,-0.0,1979,2
8885,0A7E7D,47.62749307479224,FF5736,47.471923828125,-0.0,1979,2
8886,0A83C5,47.72112188365651,FF56E0,47.56640625000001,-0.0,1979,2
8887,0A890D,47.814750692520775,FF568A,47.660888671875,-0.0,1979,2
8888,0A8EFE,47.920083102493074,FF5633,47.75646972656249,-0.0,1979,2
8889,0A9446,48.01371191135734,FF55DA,47.854248046875,-0.0,1979,2
8890,0A998E,48.10734072022161,FF5583,47.9498291015625,-0.0,1979,2
8891,0A9ED6,48.200969529085874,FF552B,48.0465087890625,-0.0,1979,2
8892,0AA41E,48.29459833795014,FF54D5,48.14099121093749,-0.0,1979,2
8893,0AA966,48.3882271468144,FF547F,48.2354736328125,-0.0,1979,2
8894,0AAF57,48.49355955678671,FF5429,48.32995605468751,-0.0,1979,2
8895,0AB49F,48.58718836565097,FF53D1,48.42663574218749,-0.0,1979,2
8896,0AB9E7,48.680817174515234,FF5379,48.5233154296875,-0.0,1979,2
8897,0ABF2F,48.7744459833795,FF5321,48.6199951171875,-0.0,1979,2
8898,0AC477,48.86807479224377,FF52CA,48.715576171875,-0.0,1979,2
8899,0ACA68,48.973407202216066,FF5274,48.81005859375,-0.0,1979,2
8900,0ACFB0,49.06703601108033,FF521E,48.90454101562499,-0.0,1979,2
8901,0AD4F8,49.1606648199446,FF51C7,49.00012207031251,-0.0,1979,2
8902,0ADA40,49.25429362880887,FF5170,49.095703125,-0.0,1979,2
8903,0ADF88,49.34792243767313,FF5118,49.19238281250001,-0.0,1979,2
8904,0AE4D0,49.441551246537394,FF50C1,49.2879638671875,-0.0,1979,2
8905,0AEAC1,49.54688365650969,FF506A,49.383544921875,-0.0,1979,2
8906,0AF009,49.64051246537396,FF5013,49.4791259765625,-0.0,1979,2
8907,0AF551,49.734141274238226,FF4FBC,49.57470703124999,-0.0,1979,2
8908,0AFA99,49.82777008310249,FF4F65,49.67028808593751,-0.0,1979,2
8909,0AFFE1,49.92139889196676,FF4F0E,49.765869140625,-0.0,1979,2
8911,0B0529,50.01502770083103,FF4EB6,49.86254882812501,-0.0,1979,2
8912,0B0B1A,50.120360110803325,FF4E5F,49.9581298828125,-0.0,1979,2
8913,0B1062,50.21398891966759,FF4E08,50.0537109375,-0.0,1979,2
8914,0B15AA,50.30761772853185,FF4DB2,50.14819335937501,-0.0,1979,2
8915,0B1AF2,50.40124653739612,FF4D5C,50.24267578125,-0.0,1979,2
8916,0B20E3,50.506578947368425,FF4D06,50.337158203125,-0.0,1979,2
8917,0B262B,50.600207756232685,FF4CAF,50.4327392578125,-0.0,1979,2
8918,0B2B73,50.69383656509695,FF4C57,50.5294189453125,-0.0,1979,2
8919,0B30BB,50.78746537396122,FF4BFF,50.62609863281251,-0.0,1979,2
8920,0B3603,50.881094182825485,FF4BA7,50.72277832031249,-0.0,1979,2
8921,0B3BF4,50.986426592797784,FF4B50,50.81835937500001,-0.0,1979,2
8922,0B413C,51.08005540166205,FF4AF9,50.9139404296875,-0.0,1979,2
8923,0B4684,51.17368421052632,FF4AA3,51.00842285156249,-0.0,1979,2
8924,0B4BCC,51.26731301939058,FF4A4C,51.10400390625001,-0.0,1979,2
8925,0B5114,51.360941828254845,FF49F4,51.20068359374999,-0.0,1979,2
8926,0B5705,51.46627423822715,FF499C,51.29736328125,-0.0,1979,2
8927,0B5C4D,51.55990304709141,FF4945,51.39294433593749,-0.0,1979,2
8928,0B6195,51.65353185595568,FF48ED,51.4896240234375,-0.0,1979,2
8929,0B66DD,51.747160664819944,FF4896,51.58520507812499,-0.0,1979,2
8930,0B6C25,51.84078947368421,FF4840,51.6796875,-0.0,1979,2
8931,0B7216,51.94612188365651,FF47E9,51.7752685546875,-0.0,1979,2
8932,0B775E,52.03975069252078,FF4793,51.8697509765625,-0.0,1979,2
8933,0B7CA6,52.13337950138504,FF473B,51.96643066406251,-0.0,1979,2
8934,0B81EE,52.22700831024931,FF46E4,52.06201171875,-0.0,1979,2
8935,0B8736,52.32063711911357,FF468D,52.1575927734375,-0.0,1979,2
8936,0B8C7E,52.41426592797784,FF4635,52.2542724609375,-0.0,1979,2
8937,0B926F,52.519598337950136,FF45DE,52.349853515625,-0.0,1979,2
8938,0B97B7,52.6132271468144,FF4586,52.446533203125,-0.0,1979,2
8939,0B9CFF,52.70685595567867,FF452F,52.5421142578125,-0.0,1979,2
8940,0BA247,52.80048476454294,FF44D7,52.6387939453125,-0.0,1979,2
8941,0BA78F,52.8941135734072,FF4480,52.734375,-0.0,1979,2
8942,0BAD80,52.9994459833795,FF4428,52.8310546875,-0.0,1979,2
8943,0BB2C8,53.09307479224377,FF43D2,52.92553710937499,-0.0,1979,2
8944,0BB810,53.186703601108036,FF437B,53.02111816406251,-0.0,1979,2
8945,0BBD58,53.280332409972296,FF4323,53.11779785156249,-0.0,1979,2
8946,0BC349,53.3856648199446,FF42CC,53.21337890625001,-0.0,1979,2
8947,0BC891,53.47929362880886,FF4274,53.31005859374999,-0.0,1979,2
8948,0BCDD9,53.57292243767313,FF421C,53.40673828125,-0.0,1979,2
8949,0BD321,53.666551246537395,FF41C4,53.50341796875,-0.0,1979,2
8950,0BD869,53.76018005540166,FF416D,53.5989990234375,-0.0,1979,2
8951,0BDDB1,53.85380886426593,FF4116,53.69458007812499,-0.0,1979,2
8952,0BE2F9,53.947437673130196,FF40BE,53.791259765625,-0.0,1979,2
8953,0BE8EA,54.052770083102494,FF4067,53.88684082031249,-0.0,1979,2
8954,0BEE32,54.14639889196676,FF4010,53.98242187500001,-0.0,1979,2
8955,0BF37A,54.24002770083102,FF3FBA,54.076904296875,-0.0,1979,2
8956,0BF8C2,54.33365650969529,FF3F62,54.173583984375,-0.0,1979,2
8957,0BFEB3,54.438988919667594,FF3F0A,54.270263671875,-0.0,1979,2
8958,0C03FB,54.532617728531854,FF3EB2,54.36694335937501,-0.0,1979,2
8959,0C0943,54.62624653739612,FF3E5B,54.4625244140625,-0.0,1979,2
8960,0C0E8B,54.71987534626039,FF3E03,54.55920410156251,-0.0,1979,2
8961,0C147C,54.825207756232686,FF3DAC,54.65478515625,-0.0,1979,2
8962,0C19C4,54.91883656509695,FF3D55,54.7503662109375,-0.0,1979,2
8963,0C1F0C,55.01246537396122,FF3CFD,54.8470458984375,-0.0,1979,2
8964,0C2454,55.10609418282549,FF3CA6,54.942626953125,-0.0,1979,2
8965,0C2A45,55.211426592797785,FF3C4E,55.039306640625,-0.0,1979,2
8966,0C2F8D,55.30505540166205,FF3BF7,55.1348876953125,-0.0,1979,2
8967,0C34D5,55.39868421052632,FF3BA0,55.23046875,-0.0,1979,2
8968,0C3A1D,55.49231301939058,FF3B48,55.3271484375,-0.0,1979,2
8969,0C3F65,55.585941828254846,FF3AF0,55.423828125,-0.0,1979,2
8970,0C4556,55.691274238227145,FF3A99,55.5194091796875,-0.0,1979,2
8971,0C4A9E,55.78490304709141,FF3A42,55.614990234375,-0.0,1979,2
8972,0C4FE6,55.87853185595568,FF39EB,55.71057128906249,-0.0,1979,2
8973,0C552E,55.972160664819945,FF3993,55.8072509765625,-0.0,1979,2
8974,0C5B1F,56.077493074792244,FF393C,55.90283203124999,-0.0,1979,2
8975,0C6067,56.17112188365651,FF38E4,55.99951171875,-0.0,1979,2
8976,0C65AF,56.26475069252078,FF388C,56.09619140625,-0.0,1979,2
8977,0C6AF7,56.358379501385045,FF3835,56.1917724609375,-0.0,1979,2
8978,0C703F,56.452008310249305,FF37DD,56.2884521484375,-0.0,1979,2
8979,0C7587,56.54563711911357,FF3786,56.384033203125,-0.0,1979,2
8980,0C7B78,56.65096952908588,FF372F,56.47961425781249,-0.0,1979,2
8981,0C80C0,56.74459833795014,FF36D8,56.57519531250001,-0.0,1979,2
8982,0C8608,56.838227146814404,FF3681,56.6707763671875,-0.0,1979,2
8983,0C8B50,56.93185595567867,FF362A,56.766357421875,-0.0,1979,2
